term_id,term,term_lower,term_source_dataset,term_source_column,source_actor_id,source_actor_name,source_org,is_single_token,term_len,is_short_single_token,is_high_noise_term,use_for_matching,term_source_datasets
4af9c149516797711fe4e855c70421281f06b9b1,Ansaroul Islam,ansaroul islam,UCDP_ACTOR,NameOrigFull,6648,Ansaroul Islam,1,False,14,False,False,True,UCDP_ACTOR
5e6ad720268c0ab96184b1d29e419f7741ed6edb,Ansaroul Islam,ansaroul islam,UCDP_ACTOR,NameOrigFullEng,6648,Ansaroul Islam,1,False,14,False,False,True,UCDP_ACTOR
75f89efb4d1d3226abef9c3f724d331de3b15795,RMDC,rmdc,UCDP_ACTOR,NameData,6684,RMDC,1,True,4,True,False,True,UCDP_ACTOR
d6c5c498fdd617cc74c444994e11a66abbe3f3a6,CNRD,cnrd,UCDP_ACTOR,NameOrig,6684,RMDC,1,True,4,True,False,True,UCDP_ACTOR
2d5df9dfcc4977510a5561aeebcfc7eb5634082f,Conseil national pour le renouveau et la démocratie-Ubwiyunge,conseil national pour le renouveau et la démocratie-ubwiyunge,UCDP_ACTOR,NameOrigFull,6684,RMDC,1,False,61,False,False,True,UCDP_ACTOR
ff1392a3747c7d0883dd35c8032f46b2ff0396fc,National Council for Renewal and Democracy,national council for renewal and democracy,UCDP_ACTOR,NameOrigFullEng,6684,RMDC,1,False,42,False,False,True,UCDP_ACTOR
940051ef0ca4e62bb91f0ef24588f5adb3e9df7c,RMDC,rmdc,UCDP_ACTOR,NewName,6684,RMDC,1,True,4,True,False,True,UCDP_ACTOR
c93f598cfb1380ccb9a4dd4562c3f43365483071,Mouvement Rwandais pour le Changement Démocratie,mouvement rwandais pour le changement démocratie,UCDP_ACTOR,NewNameFullMotherTongue,6684,RMDC,1,False,48,False,False,True,UCDP_ACTOR
977948acd6e02ce944c1f9fe533f325e31bbf995,Rwandan Movement for Democratic Change,rwandan movement for democratic change,UCDP_ACTOR,NewNameFullEng,6684,RMDC,1,False,38,False,False,True,UCDP_ACTOR
10573f8d4925cc982e9d6fbe7ab5b04d88806b55,FDLR-FOCA,fdlr-foca,UCDP_ACTOR,NamePrev,6684,RMDC,1,True,9,False,False,True,UCDP_ACTOR
e82a83d1c7e88d1c2e85a5a22d64bee9b369e634,Yurtta Sulh Konseyi,yurtta sulh konseyi,UCDP_ACTOR,NameData,6689,Yurtta Sulh Konseyi,1,False,19,False,False,True,UCDP_ACTOR
2823b7a66e3279bf8779efbfaa0789befd9681ae,Yurtta Sulh Konseyi,yurtta sulh konseyi,UCDP_ACTOR,NameOrig,6689,Yurtta Sulh Konseyi,1,False,19,False,False,True,UCDP_ACTOR
e601d46dde6c335e6a85cfb0ec2f6d3123e436fd,Yurtta Sulh Konseyi,yurtta sulh konseyi,UCDP_ACTOR,NameOrigFull,6689,Yurtta Sulh Konseyi,1,False,19,False,False,True,UCDP_ACTOR
d917aa3d6bb3a29af88a6c2bf93da871f7eeed92,Yurtta Sulh Konseyi,yurtta sulh konseyi,UCDP_ACTOR,NameOrigFullEng,6689,Yurtta Sulh Konseyi,1,False,19,False,False,True,UCDP_ACTOR
31bb061c3c3742495e647d60a43a0dacf9074030,ARSA,arsa,UCDP_ACTOR,NameData,6692,ARSA,1,True,4,True,False,True,RAD;UCDP_ACTOR
881d379cc6f0c7f6af62891ae997e940e5e1a651,HaY,hay,UCDP_ACTOR,NameOrig,6692,ARSA,1,True,3,True,False,True,UCDP_ACTOR
6d2bef6a81d1c06ec19125c410a0419b4ad23f9e,Harakah al-Yaqin,harakah al-yaqin,UCDP_ACTOR,NameOrigFull,6692,ARSA,1,False,16,False,False,True,UCDP_ACTOR
02ec4f5e96dd97ae9175d8d5dbd31fac5b8bdb4c,Faith Movement of Arakan,faith movement of arakan,UCDP_ACTOR,NameOrigFullEng,6692,ARSA,1,False,24,False,False,True,UCDP_ACTOR
bbb71d747926f3cf31dd87aa8854db0580c86ee7,ARSA,arsa,UCDP_ACTOR,NewName,6692,ARSA,1,True,4,True,False,True,RAD;UCDP_ACTOR
7f781ec2129811af7fd93cd827877decd7abd9e7,Arakan Rohingya Salvation Army,arakan rohingya salvation army,UCDP_ACTOR,NewNameFullMotherTongue,6692,ARSA,1,False,30,False,False,True,RAD;UCDP_ACTOR
f4c4dc4bf4b9e8b3bacb0d9531c3a8d30f881bb9,Arakan Rohingya Salvation Army,arakan rohingya salvation army,UCDP_ACTOR,NewNameFullEng,6692,ARSA,1,False,30,False,False,True,RAD;UCDP_ACTOR
ce804bd15dad0bf1dc3d4aab9b071f726f6feab6,SDB,sdb,UCDP_ACTOR,NameData,6698,SDB,1,True,3,True,False,True,UCDP_ACTOR
2c109f94a6ec568f5881d4d8caa8b5fdd14c089f,SDB,sdb,UCDP_ACTOR,NameOrig,6698,SDB,1,True,3,True,False,True,UCDP_ACTOR
c9a24e70475f3b5b04a6c0e641fbd1bdc8042ec5,Saraya Difaa al-Bengazhi,saraya difaa al-bengazhi,UCDP_ACTOR,NameOrigFull,6698,SDB,1,False,24,False,False,True,UCDP_ACTOR
7b4007f53618084e41928942996632aecfa8d9d7,Benghazi Defence Brigade,benghazi defence brigade,UCDP_ACTOR,NameOrigFullEng,6698,SDB,1,False,24,False,False,True,UCDP_ACTOR
9ddfe6586ce7a7ae36a7c5a9ce8e12dd534e42cb,Subol Al-Salam Brigade,subol al-salam brigade,UCDP_ACTOR,NameData,6701,Subol Al-Salam Brigade,1,False,22,False,False,True,UCDP_ACTOR
448ccf0d713f795a26542cb03fae04c6de61c749,Subol Al-Salam Brigade,subol al-salam brigade,UCDP_ACTOR,NameOrig,6701,Subol Al-Salam Brigade,1,False,22,False,False,True,UCDP_ACTOR
adb1b869351d8f54305aec4de22efdeb22ae8a94,Subol Al-Salam Brigade,subol al-salam brigade,UCDP_ACTOR,NameOrigFull,6701,Subol Al-Salam Brigade,1,False,22,False,False,True,UCDP_ACTOR
5a342b93950f330d7415eb701c2076645d099a8e,Subol Al-Salam Brigade,subol al-salam brigade,UCDP_ACTOR,NameOrigFullEng,6701,Subol Al-Salam Brigade,1,False,22,False,False,True,UCDP_ACTOR
4df2b3303bcc22ed18b65af03c5bd36e934e2711,La Nueva Familia,la nueva familia,UCDP_ACTOR,NameData,6704,La Nueva Familia,1,False,16,False,False,True,UCDP_ACTOR
74673e33ef8e3230f2de206316ded30de344de44,La Nueva Familia,la nueva familia,UCDP_ACTOR,NameOrig,6704,La Nueva Familia,1,False,16,False,False,True,UCDP_ACTOR
954d99e41130d1d09c6499528c5722f37ba37a96,La Nueva Familia,la nueva familia,UCDP_ACTOR,NameOrigFull,6704,La Nueva Familia,1,False,16,False,False,True,UCDP_ACTOR
c9b4f701cbc2a7598d27cf8f2d5fdd0175b2f74f,La Nueva Familia,la nueva familia,UCDP_ACTOR,NameOrigFullEng,6704,La Nueva Familia,1,False,16,False,False,True,UCDP_ACTOR
32a5d75d2eebe4325521cd0d2b5b9f75eae3ba87,Carteles Unidos,carteles unidos,UCDP_ACTOR,NameAlliance,6704,La Nueva Familia,1,False,15,False,False,True,UCDP_ACTOR
6f46b8a0375cb0422c2b48c63cecd2cc87866dae,DPR,dpr,UCDP_ACTOR,NameData,6711,DPR,1,True,3,True,False,True,RAD;UCDP_ACTOR
e086da3847627bcedf388685746e5525ec2403b3,DPR,dpr,UCDP_ACTOR,NameOrig,6711,DPR,1,True,3,True,False,True,RAD;UCDP_ACTOR
fdcb3ed4d79f406344959cd10f907b65d4b3aef8,Донецкая народная республика,донецкая народная республика,UCDP_ACTOR,NameOrigFull,6711,DPR,1,False,28,False,False,True,UCDP_ACTOR
508704434d7c66812febec1e958cbe7c1d7c80df,Donetskaya narodnaya respublika,donetskaya narodnaya respublika,UCDP_ACTOR,NameOrigFull,6711,DPR,1,False,31,False,False,True,UCDP_ACTOR
4620b650b4dc519927ef9950a7c3a5235b888db2,Donetsk Peoples Republic,donetsk peoples republic,UCDP_ACTOR,NameOrigFullEng,6711,DPR,1,False,24,False,False,True,RAD;UCDP_ACTOR
9a822741edc5996133fb1db57179eaded7959148,United Armed Forces of Novorossiya,united armed forces of novorossiya,UCDP_ACTOR,NamePrev,6711,DPR,1,False,34,False,False,True,RAD;UCDP_ACTOR
c033dbda106af51d7272a006f420b5a40d7a74d6,LPR,lpr,UCDP_ACTOR,NameData,6712,LPR,1,True,3,True,False,True,RAD;UCDP_ACTOR
1dc7a6f200354d9430b3f4fc37736139a43ee38f,LPR,lpr,UCDP_ACTOR,NameOrig,6712,LPR,1,True,3,True,False,True,RAD;UCDP_ACTOR
21e9524293919fe31959befc5585294c90cb1316,Луганская народная республика,луганская народная республика,UCDP_ACTOR,NameOrigFull,6712,LPR,1,False,29,False,False,True,UCDP_ACTOR
687486c347fa4ea435a27aeae8a3390d2db7ed54,Luganskaya narodnaya respublika,luganskaya narodnaya respublika,UCDP_ACTOR,NameOrigFull,6712,LPR,1,False,31,False,False,True,UCDP_ACTOR
fc91ab947d9c5eaf0954c3c1c9556961a06a276d,Lugansk Peoples Republic,lugansk peoples republic,UCDP_ACTOR,NameOrigFullEng,6712,LPR,1,False,24,False,False,True,RAD;UCDP_ACTOR
1a0df4e0de127105a1ce5414bdf9ded8964d33d9,United Armed Forces of Novorossiya,united armed forces of novorossiya,UCDP_ACTOR,NamePrev,6712,LPR,1,False,34,False,False,True,RAD;UCDP_ACTOR
1bd3f638d1c536f899f55e5720955e59f21b05d0,JNIM,jnim,UCDP_ACTOR,NameData,6716,JNIM,1,True,4,True,False,True,RAD;UCDP_ACTOR
783b0687f8a5efa00ba1a521661789e37d571165,JNIM,jnim,UCDP_ACTOR,NameOrig,6716,JNIM,1,True,4,True,False,True,RAD;UCDP_ACTOR
7e2065f7d140c58f224e7aab6216c953b6ae1672,Jamaat Nusrat al-Islam wal-Muslimin,jamaat nusrat al-islam wal-muslimin,UCDP_ACTOR,NameOrigFull,6716,JNIM,1,False,35,False,False,True,RAD;UCDP_ACTOR
828c774a847efe0e2abf6b71f788183289de0931,Group for the Support of Islam and Muslims,group for the support of islam and muslims,UCDP_ACTOR,NameOrigFullEng,6716,JNIM,1,False,42,False,False,True,RAD;UCDP_ACTOR
7ef15c88d9de74dc2c828f6db053add8bc2a6b80,Bana Mura,bana mura,UCDP_ACTOR,NameData,6739,Bana Mura,1,False,9,False,False,True,UCDP_ACTOR
9d2a74e7fce785c1be76fc3d610259d00fa38a21,Bana Mura,bana mura,UCDP_ACTOR,NameOrig,6739,Bana Mura,1,False,9,False,False,True,UCDP_ACTOR
c70b89a443740213f1278d056df3ecf9da0fed33,Bana Mura,bana mura,UCDP_ACTOR,NameOrigFull,6739,Bana Mura,1,False,9,False,False,True,UCDP_ACTOR
e81cd3a981edb8eb0427131175a770c40f5d575d,Bana Mura,bana mura,UCDP_ACTOR,NameOrigFullEng,6739,Bana Mura,1,False,9,False,False,True,UCDP_ACTOR
2b69d266b6c34cae7de63d85ccb0cdfa0f10560a,MNR,mnr,UCDP_ACTOR,NameData,6740,MNR,1,True,3,True,False,True,RAD;UCDP_ACTOR
e6fb0129330dfdc94da95d8fd14519f8cbc6a698,MNR,mnr,UCDP_ACTOR,NameOrig,6740,MNR,1,True,3,True,False,True,RAD;UCDP_ACTOR
89d5b314b4da46ebf0575b4e23e7490ae26c3bc8,Mouvement National des Révolutionnaires,mouvement national des révolutionnaires,UCDP_ACTOR,NameOrigFull,6740,MNR,1,False,39,False,False,True,RAD;UCDP_ACTOR
2476f97d7bf3f05efd8bd1078ed9b93d96a8c1cd,National Movement for the Revolution,national movement for the revolution,UCDP_ACTOR,NameOrigFullEng,6740,MNR,1,False,36,False,False,True,RAD;UCDP_ACTOR
c35351a253ea8c95ca70dc3245cf22c075064fe5,FDN,fdn,UCDP_ACTOR,NameData,6743,FDN,1,True,3,True,False,True,UCDP_ACTOR
6c251396474463de5d221118e316eb5aefde60b9,FDN,fdn,UCDP_ACTOR,NameOrig,6743,FDN,1,True,3,True,False,True,UCDP_ACTOR
9ea7bfcc334519a9d01a6c5671f6a80b50a72098,Família do Norte,família do norte,UCDP_ACTOR,NameOrigFull,6743,FDN,1,False,16,False,False,True,UCDP_ACTOR
e14c0572df123fb24f79817bbde8bee24f5e4dc9,Family of the North,family of the north,UCDP_ACTOR,NameOrigFullEng,6743,FDN,1,False,19,False,False,True,UCDP_ACTOR
5f99a0da76c5666313acf7003c05350355b980fd,Mayi Mayi Kirikicho,mayi mayi kirikicho,UCDP_ACTOR,NameData,6751,Mayi Mayi Kirikicho,1,False,19,False,False,True,UCDP_ACTOR
0d38cd6e480faa4e1f72a77821938fdb0756d6e4,Mayi Mayi Kirikicho,mayi mayi kirikicho,UCDP_ACTOR,NameOrig,6751,Mayi Mayi Kirikicho,1,False,19,False,False,True,UCDP_ACTOR
f87a61d1f434e52d27a955a881155ea15621ef63,Maï Maï Kirikicho,maï maï kirikicho,UCDP_ACTOR,NameOrigFull,6751,Mayi Mayi Kirikicho,1,False,17,False,False,True,UCDP_ACTOR
3db79424e6bfad1be4b749057fced31773bc6409,Mayi Mayi Kirikicho,mayi mayi kirikicho,UCDP_ACTOR,NameOrigFullEng,6751,Mayi Mayi Kirikicho,1,False,19,False,False,True,UCDP_ACTOR
c871c4e9dc067a393dbfbab788a931db80b3857b,PARECO,pareco,UCDP_ACTOR,NamePrev,6751,Mayi Mayi Kirikicho,1,True,6,False,False,True,UCDP_ACTOR
94c7a8db1809e44e7eeb6677331d59b93e581986,VDP,vdp,UCDP_ACTOR,NameAlliance,6751,Mayi Mayi Kirikicho,1,True,3,True,False,True,UCDP_ACTOR
eb3f5bd5384aca974a84b81c415c4b6b8f7dd522,PARECO,pareco,UCDP_ACTOR,GroupName,6751,Mayi Mayi Kirikicho,1,True,6,False,False,True,UCDP_ACTOR
76c30e6bbebbcf297f2dee580df738aac8cf8534,Dozos (Mali),dozos (mali),UCDP_ACTOR,NameData,6769,Dozos (Mali),1,False,12,False,False,True,UCDP_ACTOR
f5fb2ad9386acb648bb53571fde31e70704000a1,Dozos (Mali),dozos (mali),UCDP_ACTOR,NameOrig,6769,Dozos (Mali),1,False,12,False,False,True,UCDP_ACTOR
38b29b360e65dfffbcb7c3ae17458ed9a443b999,Dozos (Mali),dozos (mali),UCDP_ACTOR,NameOrigFull,6769,Dozos (Mali),1,False,12,False,False,True,UCDP_ACTOR
b1cf1dca23aa76dc8e7da4f63e437a1b2ad62a0d,Dozos (Mali),dozos (mali),UCDP_ACTOR,NameOrigFullEng,6769,Dozos (Mali),1,False,12,False,False,True,UCDP_ACTOR
77dd8952ab97821ad7cbac58d2f4f9d27af53672,SPLM,splm,UCDP_ACTOR,NameData,6792,SPLM/A-North - MA,1,True,4,True,False,True,RAD;UCDP_ACTOR
c2bb4e6791e727d92b2f9794a26a00a6c6840fb2,A-North - MA,a-north - ma,UCDP_ACTOR,NameData,6792,SPLM/A-North - MA,1,False,12,False,False,True,UCDP_ACTOR
9f7114494086b2d1b703df70835ad4e0a2d09285,SPLM,splm,UCDP_ACTOR,NameOrig,6792,SPLM/A-North - MA,1,True,4,True,False,True,RAD;UCDP_ACTOR
caa694cd587ff2ceaff3a8ac34c2f207313e7faf,A-North - MA,a-north - ma,UCDP_ACTOR,NameOrig,6792,SPLM/A-North - MA,1,False,12,False,False,True,UCDP_ACTOR
a56d5a2b841669f2961f240e8406e9a6e9a62383,Harakat Al-Shaabi Li-Tahrir Al-Sudan-Al-Shamal - Malik Agar faction,harakat al-shaabi li-tahrir al-sudan-al-shamal - malik agar faction,UCDP_ACTOR,NameOrigFull,6792,SPLM/A-North - MA,1,False,67,False,False,True,UCDP_ACTOR
166ef21635246712b73db178ff2267506bb38b23,Sudan Peoples Liberation Movement,sudan peoples liberation movement,UCDP_ACTOR,NameOrigFullEng,6792,SPLM/A-North - MA,1,False,33,False,False,True,RAD;UCDP_ACTOR
fe4130302c82ba6556b73355a2138669e4193d01,Army-North - Malik Agar faction,army-north - malik agar faction,UCDP_ACTOR,NameOrigFullEng,6792,SPLM/A-North - MA,1,False,31,False,False,True,UCDP_ACTOR
726b17cf1080788cd340906d478f04e7b07a760a,SPLM,splm,UCDP_ACTOR,NamePrev,6792,SPLM/A-North - MA,1,True,4,True,False,True,RAD;UCDP_ACTOR
aca358cf16a599db36c8bad58f15638d284f61a6,A-North,a-north,UCDP_ACTOR,NamePrev,6792,SPLM/A-North - MA,1,True,7,False,False,True,RAD;UCDP_ACTOR
87660c4e2335e624f2e4af2dfdd0c4207595ab19,SRF,srf,UCDP_ACTOR,NameAlliance,6792,SPLM/A-North - MA,1,True,3,True,False,True,RAD;UCDP_ACTOR
52673ba681fb12874b545325c00a014c5645e2f2,NAS,nas,UCDP_ACTOR,NameData,6794,NAS,1,True,3,True,False,True,UCDP_ACTOR
311da2c1274fab8d537441af4968aed7c1f89a65,NAS,nas,UCDP_ACTOR,NameOrig,6794,NAS,1,True,3,True,False,True,UCDP_ACTOR
127197f0e6377350fb0abe751f40eec5c28b9989,National Salvation Front,national salvation front,UCDP_ACTOR,NameOrigFull,6794,NAS,1,False,24,False,False,True,RAD;UCDP_ACTOR
2e0dfb176191695273f9330da13c38bbeae7a72b,National Salvation Front,national salvation front,UCDP_ACTOR,NameOrigFullEng,6794,NAS,1,False,24,False,False,True,RAD;UCDP_ACTOR
bf8cb0aea835f9038927f5d611600a84da109f3e,Mayi Mayi Mayangose,mayi mayi mayangose,UCDP_ACTOR,NameData,6801,Mayi Mayi Mayangose,1,False,19,False,False,True,UCDP_ACTOR
7925335dda770fd54deb8c17e2d040945d1b4549,Mayi Mayi Mayangose,mayi mayi mayangose,UCDP_ACTOR,NameOrig,6801,Mayi Mayi Mayangose,1,False,19,False,False,True,UCDP_ACTOR
fe438e9b95e96587848dba8beebf0c3f2e88a737,Maï Maï Mayangose,maï maï mayangose,UCDP_ACTOR,NameOrigFull,6801,Mayi Mayi Mayangose,1,False,17,False,False,True,UCDP_ACTOR
8729bde94ec178debbe009be523daedd4d00ecdf,Mayi Mayi Mayangose,mayi mayi mayangose,UCDP_ACTOR,NameOrigFullEng,6801,Mayi Mayi Mayangose,1,False,19,False,False,True,UCDP_ACTOR
838679db00d25e3ff2cbb51ed0c66d296338c7cc,Vuba militia,vuba militia,UCDP_ACTOR,NameData,6806,Vuba militia,1,False,12,False,False,True,UCDP_ACTOR
5c6315c200c0e7f5371329f49781238dc08a5437,Vuba militia,vuba militia,UCDP_ACTOR,NameOrig,6806,Vuba militia,1,False,12,False,False,True,UCDP_ACTOR
cf4ebedc378524909539b0ea06f90a114dcec7eb,Vuba militia,vuba militia,UCDP_ACTOR,NameOrigFull,6806,Vuba militia,1,False,12,False,False,True,UCDP_ACTOR
56121f884609695b81ab29bec92faf5e714b41db,Vuba militia,vuba militia,UCDP_ACTOR,NameOrigFullEng,6806,Vuba militia,1,False,12,False,False,True,UCDP_ACTOR
52f1daf9c9baa57ea4b980799093c616bb35f1e7,Anas al-Dabbashi Brigade,anas al-dabbashi brigade,UCDP_ACTOR,NameData,6810,Anas al-Dabbashi Brigade,1,False,24,False,False,True,UCDP_ACTOR
bd78cf4c62cafc6332ebca47eed35738b1ca9146,Anas al-Dabbashi Brigade,anas al-dabbashi brigade,UCDP_ACTOR,NameOrig,6810,Anas al-Dabbashi Brigade,1,False,24,False,False,True,UCDP_ACTOR
c503f17384522e4f3e42b32665d96cc669ef7dda,Anas al-Dabbashi Brigade,anas al-dabbashi brigade,UCDP_ACTOR,NameOrigFull,6810,Anas al-Dabbashi Brigade,1,False,24,False,False,True,UCDP_ACTOR
56cac6490718002a274d524f1a1ca7e70ac69fe0,Anas al-Dabbashi Brigade,anas al-dabbashi brigade,UCDP_ACTOR,NameOrigFullEng,6810,Anas al-Dabbashi Brigade,1,False,24,False,False,True,UCDP_ACTOR
ca9fe42ae062e48b8375ba8362b22fb965e908da,Operations Room Combating Daesh,operations room combating daesh,UCDP_ACTOR,NameData,6812,Operations Room Combating Daesh,1,False,31,False,False,True,UCDP_ACTOR
2e26a89403e43967ed014c43d5fa22cc5abd7419,Operations Room Combating Daesh,operations room combating daesh,UCDP_ACTOR,NameOrig,6812,Operations Room Combating Daesh,1,False,31,False,False,True,UCDP_ACTOR
0534285b95fd3a286ca6b47a498633458ed99378,Operations Room Combating Daesh,operations room combating daesh,UCDP_ACTOR,NameOrigFull,6812,Operations Room Combating Daesh,1,False,31,False,False,True,UCDP_ACTOR
7ed4fed0e8e2e6b8ca083403f3b63c7d71297ac7,Operations Room Combating Daesh,operations room combating daesh,UCDP_ACTOR,NameOrigFullEng,6812,Operations Room Combating Daesh,1,False,31,False,False,True,UCDP_ACTOR
244fe0aef17c1088d4b43daf4c16b8daf37a58c3,Forces of Khalifa al-Ghawil,forces of khalifa al-ghawil,UCDP_ACTOR,NameData,6814,Forces of Khalifa al-Ghawil,1,False,27,False,False,True,RAD;UCDP_ACTOR
3cd8f0fbb4fd0657c8cde0915ea4b102977f3fec,Forces of Khalifa al-Ghawil,forces of khalifa al-ghawil,UCDP_ACTOR,NameOrig,6814,Forces of Khalifa al-Ghawil,1,False,27,False,False,True,RAD;UCDP_ACTOR
a0a5865b7e8a8b2944c4937f9d0bd4830ce627cc,Forces of Khalifa al-Ghawil,forces of khalifa al-ghawil,UCDP_ACTOR,NameOrigFullEng,6814,Forces of Khalifa al-Ghawil,1,False,27,False,False,True,RAD;UCDP_ACTOR
266520ad83bd494fa8989626dc12abb040118521,HTS,hts,UCDP_ACTOR,NameData,6815,HTS,1,True,3,True,False,True,UCDP_ACTOR
77b5f14d713dfb88b79793c6726f6cc19dc57297,HTS,hts,UCDP_ACTOR,NameOrig,6815,HTS,1,True,3,True,False,True,UCDP_ACTOR
340d0121e6cc2c02ea642a9086b45f3f81b432ec,Hayat Tahrir al-Sham,hayat tahrir al-sham,UCDP_ACTOR,NameOrigFull,6815,HTS,1,False,20,False,False,True,UCDP_ACTOR
c1071084dbbe28a3e292cf7984ccafa6659c7d14,Organization for the Liberation of the Levant,organization for the liberation of the levant,UCDP_ACTOR,NameOrigFullEng,6815,HTS,1,False,45,False,False,True,UCDP_ACTOR
cf52a10fe27fe3f5eca2bef8010df8c271f148a4,FPRC-AK,fprc-ak,UCDP_ACTOR,NameData,6816,FPRC-AK,1,True,7,False,False,True,UCDP_ACTOR
c0d3267da82851a81b785cdf84081fc3f9146f81,FPRC-AK,fprc-ak,UCDP_ACTOR,NameOrig,6816,FPRC-AK,1,True,7,False,False,True,UCDP_ACTOR
c0f587b7283ec05911f3a64a863c2f59a59f50ce,FPRC Azor Khalit faction,fprc azor khalit faction,UCDP_ACTOR,NameOrigFull,6816,FPRC-AK,1,False,24,False,False,True,UCDP_ACTOR
284f25912578581b8a800884d63f0c91547e866b,FPRC Azor Khalit faction,fprc azor khalit faction,UCDP_ACTOR,NameOrigFullEng,6816,FPRC-AK,1,False,24,False,False,True,UCDP_ACTOR
5b26d818a928f1f35afd42da38b21c0dbd2ef469,FPRC,fprc,UCDP_ACTOR,NamePrev,6816,FPRC-AK,1,True,4,True,False,True,UCDP_ACTOR
a9b9073bd426b0ef2094fc401e99c8d6c499b0af,Raia Mutomboki Hama Kombo,raia mutomboki hama kombo,UCDP_ACTOR,NameData,6831,Raia Mutomboki Hama Kombo,1,False,25,False,False,True,UCDP_ACTOR
b5b938fb6c089f3d7e9ea6b375f177732d846cc6,Raia Mutomboki Hama Kombo,raia mutomboki hama kombo,UCDP_ACTOR,NameOrig,6831,Raia Mutomboki Hama Kombo,1,False,25,False,False,True,UCDP_ACTOR
1cc5ebf6cace54d692aa639a137854d86a9876e2,Raia Mutomboki Hama Kombo,raia mutomboki hama kombo,UCDP_ACTOR,NameOrigFull,6831,Raia Mutomboki Hama Kombo,1,False,25,False,False,True,UCDP_ACTOR
235901b7aa9bc92774fdbad7c04b50b521512a69,Raia Mutomboki Hama Kombo,raia mutomboki hama kombo,UCDP_ACTOR,NameOrigFullEng,6831,Raia Mutomboki Hama Kombo,1,False,25,False,False,True,UCDP_ACTOR
88e2cbed431d66a55424ed8f3868300801b3f577,CNPSC,cnpsc,UCDP_ACTOR,NameAlliance,6831,Raia Mutomboki Hama Kombo,1,True,5,False,False,True,UCDP_ACTOR
01090f574f27e3c7c0b0beec0141ce8088623d84,Raia Mutomboki Butachibera,raia mutomboki butachibera,UCDP_ACTOR,NameData,6833,Raia Mutomboki Butachibera,1,False,26,False,False,True,UCDP_ACTOR
b8532786f0689e520e3de8299aaadeb6e3864865,Raia Mutomboki Butachibera,raia mutomboki butachibera,UCDP_ACTOR,NameOrig,6833,Raia Mutomboki Butachibera,1,False,26,False,False,True,UCDP_ACTOR
44824c7e8c43c23267c8b817ad6bf69bca4556be,Raia Mutomboki Butachibera,raia mutomboki butachibera,UCDP_ACTOR,NameOrigFull,6833,Raia Mutomboki Butachibera,1,False,26,False,False,True,UCDP_ACTOR
a9e85f2526f03fc0d3c3962b0bab8fbe2bd7221b,Raia Mutomboki Butachibera,raia mutomboki butachibera,UCDP_ACTOR,NameOrigFullEng,6833,Raia Mutomboki Butachibera,1,False,26,False,False,True,UCDP_ACTOR
673b108ba5f14eac930e2448cd791937aaaf6c4c,Raia Mutomboki - Shukuru,raia mutomboki - shukuru,UCDP_ACTOR,NamePrev,6833,Raia Mutomboki Butachibera,1,False,24,False,False,True,UCDP_ACTOR
9045eedff222ae02c811ef1433d7d58f56dc5034,CNPSC,cnpsc,UCDP_ACTOR,NameAlliance,6833,Raia Mutomboki Butachibera,1,True,5,False,False,True,UCDP_ACTOR
4babf926b6e0f192dc13b6b036aa62639fd938e6,MSA,msa,UCDP_ACTOR,NameData,6836,MSA,1,True,3,True,False,True,UCDP_ACTOR
8192e4b6973d57e96af0cd42fbf21520bec9ff44,MSA,msa,UCDP_ACTOR,NameOrig,6836,MSA,1,True,3,True,False,True,UCDP_ACTOR
12eadc44eaa826491db88fb50d710ea4f20b40c5,Mouvement du Salut de lAzawad,mouvement du salut de lazawad,UCDP_ACTOR,NameOrigFull,6836,MSA,1,False,29,False,False,True,UCDP_ACTOR
e611c7800938d4c7cfaa5d5142bc0db3bb1d2fc0,Movement for the Salvation of Azawad,movement for the salvation of azawad,UCDP_ACTOR,NameOrigFullEng,6836,MSA,1,False,36,False,False,True,UCDP_ACTOR
c6434b4b29039ab89a1e79fa854ef9c1ac92855e,CMA,cma,UCDP_ACTOR,NamePrev,6836,MSA,1,True,3,True,False,True,RAD;UCDP_ACTOR
e0f693231639217db9629842f314a5f2ff2e2ffb,FLA,fla,UCDP_ACTOR,NamePrev,6836,MSA,1,True,3,True,False,True,UCDP_ACTOR
2b6dd756db875166e0f51797c12179bde74b9364,FLA,fla,UCDP_ACTOR,GroupName,6836,MSA,1,True,3,True,False,True,UCDP_ACTOR
e7b77dc4ee364bcc61b91405720140c1bff11b41,Shuhada al-Wadi militia,shuhada al-wadi militia,UCDP_ACTOR,NameData,6841,Shuhada al-Wadi militia,1,False,23,False,False,True,UCDP_ACTOR
43467e64344d20aa8862ceb58d440e663694f73a,Shuhada al-Wadi militia,shuhada al-wadi militia,UCDP_ACTOR,NameOrig,6841,Shuhada al-Wadi militia,1,False,23,False,False,True,UCDP_ACTOR
005105a19d6a723102aa6960321707fc6e5e7bf4,Shuhada al-Wadi militia,shuhada al-wadi militia,UCDP_ACTOR,NameOrigFull,6841,Shuhada al-Wadi militia,1,False,23,False,False,True,UCDP_ACTOR
f38ec7ff4abb50af9b0c5f0eb5d033362881c815,Shuhada al-Wadi militia,shuhada al-wadi militia,UCDP_ACTOR,NameOrigFullEng,6841,Shuhada al-Wadi militia,1,False,23,False,False,True,UCDP_ACTOR
